dataset,seed,model,instance_id,method,mode,significance,n_neighbors,merge_adjacent,rule_id,feature,condition,representative_value,p_value_guard,prediction_point,prediction_low,prediction_high,plausibility_flag,runtime_ms
scenario_a,0,rf,24,standard,factual,0.01,10,True,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.01,10,True,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.01,10,True,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.05,3,False,r0,0,0.08875 < 0 <= 0.3832,0.2777714587825534,0.992,0.6872852233676977,0.675,0.7142857142857143,True,150.76739998767152
scenario_a,0,rf,24,guarded,factual,0.05,3,False,r1,1,0.3601 < 1 <= 0.8134,0.5300403526229847,0.979,0.6666666666666667,0.65,0.7,True,150.76739998767152
scenario_a,0,rf,24,standard,factual,0.05,3,False,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,3,False,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,3,False,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,3,False,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.05,3,True,r0,0,0 (any value),0.021284810671764944,0.602,0.47222222222222215,0.45714285714285713,0.4857142857142857,True,236.9472999998834
scenario_a,0,rf,24,guarded,factual,0.05,3,True,r1,1,1 (any value),0.06852700941611746,0.946,0.43956043956043955,0.43333333333333335,0.4444444444444444,True,236.9472999998834
scenario_a,0,rf,24,standard,factual,0.05,3,True,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,3,True,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,3,True,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,3,True,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.05,5,False,r0,0,0.08875 < 0 <= 0.3832,0.2777714587825534,0.99,0.6872852233676977,0.675,0.7142857142857143,True,166.72239999752492
scenario_a,0,rf,24,guarded,factual,0.05,5,False,r1,1,0.3601 < 1 <= 0.8134,0.5300403526229847,0.996,0.6666666666666667,0.65,0.7,True,166.72239999752492
scenario_a,0,rf,24,standard,factual,0.05,5,False,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,5,False,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,5,False,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,5,False,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.05,5,True,r0,0,0 (any value),0.021284810671764944,0.755,0.47222222222222215,0.45714285714285713,0.4857142857142857,True,314.29260000004433
scenario_a,0,rf,24,guarded,factual,0.05,5,True,r1,1,1 (any value),0.06852700941611746,0.899,0.43956043956043955,0.43333333333333335,0.4444444444444444,True,314.29260000004433
scenario_a,0,rf,24,standard,factual,0.05,5,True,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,5,True,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,5,True,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,5,True,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.05,10,False,r0,0,0.08875 < 0 <= 0.3832,0.2777714587825534,0.957,0.6872852233676977,0.675,0.7142857142857143,True,238.1976000033319
scenario_a,0,rf,24,guarded,factual,0.05,10,False,r1,1,0.3601 < 1 <= 0.8134,0.5300403526229847,0.993,0.6666666666666667,0.65,0.7,True,238.1976000033319
scenario_a,0,rf,24,standard,factual,0.05,10,False,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,10,False,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,10,False,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,10,False,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.05,10,True,r0,0,0 (any value),0.021284810671764944,0.693,0.47222222222222215,0.45714285714285713,0.4857142857142857,True,333.76129998941906
scenario_a,0,rf,24,guarded,factual,0.05,10,True,r1,1,1 (any value),0.06852700941611746,0.959,0.43956043956043955,0.43333333333333335,0.4444444444444444,True,333.76129998941906
scenario_a,0,rf,24,standard,factual,0.05,10,True,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,10,True,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,10,True,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.05,10,True,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.1,3,False,r0,0,0.08875 < 0 <= 0.3832,0.2777714587825534,0.992,0.6872852233676977,0.675,0.7142857142857143,True,247.2362999978941
scenario_a,0,rf,24,guarded,factual,0.1,3,False,r1,1,0.3601 < 1 <= 0.8134,0.5300403526229847,0.979,0.6666666666666667,0.65,0.7,True,247.2362999978941
scenario_a,0,rf,24,standard,factual,0.1,3,False,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,3,False,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,3,False,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,3,False,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.1,3,True,r0,0,0 (any value),0.021284810671764944,0.602,0.47222222222222215,0.45714285714285713,0.4857142857142857,True,429.02260000118986
scenario_a,0,rf,24,standard,factual,0.1,3,True,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,3,True,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,3,True,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,3,True,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.1,5,False,r0,0,0.08875 < 0 <= 0.3832,0.2777714587825534,0.99,0.6872852233676977,0.675,0.7142857142857143,True,254.36970000737347
scenario_a,0,rf,24,guarded,factual,0.1,5,False,r1,1,0.3601 < 1 <= 0.8134,0.5300403526229847,0.996,0.6666666666666667,0.65,0.7,True,254.36970000737347
scenario_a,0,rf,24,standard,factual,0.1,5,False,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,5,False,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,5,False,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,5,False,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.1,5,True,r0,0,0 (any value),0.021284810671764944,0.755,0.47222222222222215,0.45714285714285713,0.4857142857142857,True,266.2715000042226
scenario_a,0,rf,24,standard,factual,0.1,5,True,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,5,True,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,5,True,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,5,True,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.1,10,False,r0,0,0.08875 < 0 <= 0.3832,0.2777714587825534,0.957,0.6872852233676977,0.675,0.7142857142857143,True,154.70120002282783
scenario_a,0,rf,24,guarded,factual,0.1,10,False,r1,1,0.3601 < 1 <= 0.8134,0.5300403526229847,0.993,0.6666666666666667,0.65,0.7,True,154.70120002282783
scenario_a,0,rf,24,standard,factual,0.1,10,False,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,10,False,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,10,False,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,10,False,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,10,True,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,10,True,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,10,True,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.1,10,True,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.2,3,False,r0,0,0.08875 < 0 <= 0.3832,0.2777714587825534,0.992,0.6872852233676977,0.675,0.7142857142857143,True,179.9036000156775
scenario_a,0,rf,24,guarded,factual,0.2,3,False,r1,1,0.3601 < 1 <= 0.8134,0.5300403526229847,0.979,0.6666666666666667,0.65,0.7,True,179.9036000156775
scenario_a,0,rf,24,standard,factual,0.2,3,False,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,3,False,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,3,False,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,3,False,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.2,3,True,r0,0,0 (any value),0.021284810671764944,0.602,0.47222222222222215,0.45714285714285713,0.4857142857142857,True,261.38569999602623
scenario_a,0,rf,24,standard,factual,0.2,3,True,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,3,True,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,3,True,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,3,True,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.2,5,False,r0,0,0.08875 < 0 <= 0.3832,0.2777714587825534,0.99,0.6872852233676977,0.675,0.7142857142857143,True,164.51839997898787
scenario_a,0,rf,24,guarded,factual,0.2,5,False,r1,1,0.3601 < 1 <= 0.8134,0.5300403526229847,0.996,0.6666666666666667,0.65,0.7,True,164.51839997898787
scenario_a,0,rf,24,standard,factual,0.2,5,False,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,5,False,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,5,False,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,5,False,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,5,True,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,5,True,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,5,True,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,5,True,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,guarded,factual,0.2,10,False,r0,0,0.08875 < 0 <= 0.3832,0.2777714587825534,0.957,0.6872852233676977,0.675,0.7142857142857143,True,194.9525999953039
scenario_a,0,rf,24,guarded,factual,0.2,10,False,r1,1,0.3601 < 1 <= 0.8134,0.5300403526229847,0.993,0.6666666666666667,0.65,0.7,True,194.9525999953039
scenario_a,0,rf,24,standard,factual,0.2,10,False,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,10,False,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,10,False,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,10,False,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,10,True,r0,0,0 < 0.09,-0.23339101584525518,,0.33625016958350296,0.3266247379454927,0.3403214535290007,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,10,True,r1,0,0 > 0.38,1.2792609714666678,,0.8157384240828222,0.8042069496987531,0.8580350172856028,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,10,True,r2,1,1 < 0.36,-0.06503155898714558,,0.3462962962962963,0.3331719128329298,0.35399515738498794,True,248.08689998462796
scenario_a,0,rf,24,standard,factual,0.2,10,True,r3,1,1 > 0.81,1.89280418080117,,0.8903794037940379,0.8883332452912139,0.9154120664659308,True,248.08689998462796
scenario_a,0,rf,86,guarded,factual,0.01,3,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.485,0.044444444444444446,0.022727272727272728,0.045454545454545456,True,186.41299998853356
scenario_a,0,rf,86,guarded,factual,0.01,3,False,r1,1,-1.093 < 1 <= -0.1414,-0.6297699530995984,0.42,0.029850746268656723,0.0,0.03076923076923077,True,186.41299998853356
scenario_a,0,rf,86,standard,factual,0.01,3,False,r0,0,0 > -0.70,0.86040381115838,,0.5146773280919623,0.5080639683862801,0.5201496300412666,True,224.31259998120368
scenario_a,0,rf,86,standard,factual,0.01,3,False,r1,1,1 < -1.09,-1.317200964282812,,0.009731634359241112,0.0,0.00982815938568151,True,224.31259998120368
scenario_a,0,rf,86,standard,factual,0.01,3,False,r2,1,1 > -0.14,1.370574874621151,,0.1642409419138979,0.1496367056266785,0.16709738199984445,False,224.31259998120368
scenario_a,0,rf,86,guarded,factual,0.01,3,True,r0,0,0 (any value),0.021284810671764944,0.294,0.43956043956043955,0.43333333333333335,0.4444444444444444,True,293.4166999766603
scenario_a,0,rf,86,guarded,factual,0.01,3,True,r1,1,1 <= 1.037,-0.2499175581781049,0.124,0.07936507936507936,0.06451612903225806,0.08064516129032258,True,293.4166999766603
scenario_a,0,rf,86,standard,factual,0.01,3,True,r0,0,0 > -0.70,0.86040381115838,,0.5146773280919623,0.5080639683862801,0.5201496300412666,True,224.31259998120368
scenario_a,0,rf,86,standard,factual,0.01,3,True,r1,1,1 < -1.09,-1.317200964282812,,0.009731634359241112,0.0,0.00982815938568151,True,224.31259998120368
scenario_a,0,rf,86,standard,factual,0.01,3,True,r2,1,1 > -0.14,1.370574874621151,,0.1642409419138979,0.1496367056266785,0.16709738199984445,False,224.31259998120368
scenario_a,0,rf,86,guarded,factual,0.01,5,False,r0,0,0 <= -0.6995,-1.1844855673218189,0.351,0.044444444444444446,0.022727272727272728,0.045454545454545456,True,183.94449999323115
scenario_a,0,rf,86,guarded,factual,0.01,5,False,r1,1,-1.093 < 1 <= -0.1414,-0.6297699530995984,0.523,0.029850746268656723,0.0,0.03076923076923077,True,183.94449999323115
scenario_a,0,rf,86,standard,factual,0.01,5,False,r0,0,0 > -0.70,0.86040381115838,,0.5146773280919623,0.5080639683862801,0.5201496300412666,True,224.31259998120368
scenario_a,0,rf,86,standard,factual,0.01,5,False,r1,1,1 < -1.09,-1.317200964282812,,0.009731634359241112,0.0,0.00982815938568151,True,224.31259998120368
